X	Y	Lipid0	Lipid1	Lipid2	Lipid3	Lipid4	Lipid5	Lipid6	Lipid7	Lipid8	Lipid9	Lipid10
22	14	0.01748344961484526	0.0021137352723489557	0.007305773207188838	-0.0	-0.0	0.001526711671085897	0.0034595062984119768	-0.0	0.0011778003792972994	0.00042645041711660155	0.005199379709257392
22	15	0.01988024783731353	0.003915918058285615	0.008091634790423859	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.003434456499470808
22	16	0.0210772105016441	0.004765568180481218	0.01773523996656302	-0.0	-0.0	-0.0	-0.0	0.0012134748451159108	0.002365072409349257	0.001317754946059452	0.006481984830261052
22	17	0.026452931922110345	0.00794544435671344	0.010429256166992258	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0018561058239729262
22	18	0.016647687122923145	0.005994771224797709	0.01058422949891387	0.0025636378660991465	-0.0	0.006001852203608526	-0.0	0.002398591979489512	-0.0	0.0030639241997844043	-0.0
22	19	0.004738790995636643	0.005624789989848535	0.006802384048075394	0.006160206969931785	-0.0	0.013228447197266312	-0.0	-0.0	-0.0	0.003879315024082559	0.0
22	20	0.014660432856463998	0.002691609502138502	0.007509044110818489	0.006005981841434329	0.0008919503290320252	0.015734669083244904	-0.0	0.0025423098201311257	-0.0	0.003894663431068451	-0.0
23	0	0.020029785510549007	0.006793510456359901	0.009947991711337487	-0.0	-0.0	-0.0	0.0015557846887482663	-0.0	0.0016922233162896562	0.0002885655986435415	0.004738140861399416
23	1	0.020391341125913152	0.0051421424009918185	0.011800533898313054	-0.0	-0.0	-0.0	0.001569910149051667	-0.0	0.0017872125923834796	0.0010351512262664422	0.0045307794265116025
23	2	0.018552178502707035	0.006439389564699301	0.009144269991880937	-0.0	-0.0	0.0013117178609692744	-0.0	-0.0	-0.0	-0.0	0.0019407741777810056
23	3	0.020667420687388954	0.004023618083817803	0.012466858582398667	-0.0	-0.0	0.002394332685691204	-0.0	-0.0	-0.0	0.001103773763582143	0.0017576682271889536
23	4	0.02316015362178778	0.01064535666150041	0.012784700142485226	-0.0	-0.0	0.0010840609243388062	0.0020944024568651186	-0.0	0.0	0.0	-0.0
23	5	0.016613447378128334	0.007260449494940755	0.01489826628203887	-0.0	-0.0	0.002042480405151692	0.0014672106175231622	-0.0	-0.0	-0.0	0.002407523028317127
23	6	0.014010325422561058	0.006758685644338442	0.014142077184009588	-0.0	-0.0	0.0030887369261361525	-0.0	-0.0	-0.0	0.0	0.002054222746534211
23	7	0.01520540596586308	0.007034100300677721	0.012672244399250928	-0.0	0.0008596199949986776	0.0014722222842204068	-0.0	-0.0	0.0017346305271505316	0.00154613089347025	0.010411509341554222
23	8	0.018236048642876805	0.0039262299018461965	0.014243111810887518	-0.0	-0.0	0.0012399027425225512	0.000681347581721592	0.0014492528609459149	0.002722084210317833	0.0015796286089457003	0.014788940303497299
23	9	0.017362921785168486	0.0038087401035852716	0.008147019786693343	-0.0	-0.0	0.0007308360027884261	-0.0	0.0011103406745916373	0.0018416446050542258	0.0010831472200099176	0.008913920015762213
23	10	0.017600934972962324	0.003138021877819386	0.006696823341526168	-0.0	-0.0	-0.0	-0.0	0.0	0.001252556027579332	-0.0	0.006114629339731749
23	11	0.015787318746597404	0.00392774877303137	0.007006800453944264	-0.0	-0.0	-0.0	0.0022635164786901636	-0.0	-0.0	-0.0	0.00537007312201205
23	12	0.01642513582473432	0.003451062512819753	0.007612259777298619	-0.0	-0.0	0.0012572362681783531	0.002076488172369883	0.0008067818399869163	-0.0	-0.0	0.008818600911658491
23	13	0.014960530626116225	0.0034076712969192224	0.006945162091282237	-0.0	-0.0	-0.0	0.0021971651897692937	-0.0	0.0015348397325260724	-0.0	0.004304692090792284
23	14	0.015875880154509452	0.0035435140174644056	0.008406388620845714	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.005611332011091929
23	15	0.01577081562692183	0.005773747467218733	0.016942079740064727	-0.0	-0.0	0.0009902976216840727	-0.0	0.0014234357217377616	0.002296532882850495	0.002412293975542903	0.010112976484361696
23	16	0.0191700981302856	0.006971993155303996	0.01011353162183787	-0.0	-0.0	0.0020611135669506746	-0.0	0.0013917271548927912	0.0010778478034651846	0.0013409013243439656	0.0031176811361266986
23	17	0.024983399633409637	0.007006906658366171	0.007032178342452374	-0.0	-0.0	0.004846401553401147	-0.0	-0.0	-0.0	-0.0	-0.0
23	18	0.0033899644917441993	-0.0	0.006160749530603684	0.011177707615576278	-0.0	0.011604732303460914	-0.0	-0.0	-0.0	0.007840484118752359	0.0037479438332614027
23	19	0.008161645162525077	0.004803958799480306	0.009163030756674358	0.005475718087569483	-0.0	0.012204785696417423	-0.0	0.0036619608232137876	-0.0	0.00403148392022016	-0.0
23	20	0.029619569268778324	0.0029575217814765604	0.01107020136156179	0.0016989171338487137	-0.0	0.007424917924154993	-0.0	-0.0	0.00012017835145926049	0.002329001249117669	-0.0
24	0	0.020796008798499355	0.005296759052235748	0.014935571755090481	-0.0	-0.0	0.003012577183957117	-0.0	-0.0	-0.0	-0.0	0.0027298180988460973
24	1	0.024752402390623682	0.007626399954060647	0.012247205924303721	-0.0	-0.0	0.0010194679879253234	-0.0	-0.0	-0.0	-0.0	0.0030432652508169916
24	2	0.01984738014193253	0.005613889455137042	0.015134249652690487	-0.0	-0.0	0.0014373651149020587	-0.0	-0.0	-0.0	0.0	0.0020153050521683155
24	3	0.016724908241745055	0.009096404113457844	0.013604688119032596	-0.0	-0.0	0.0015141331106115422	0.0013485368835226563	0.0015535760550605359	-0.0	-0.0	0.0017764455857273906
24	4	0.020959548682680285	0.004855715094591122	0.012303536930144224	-0.0	-0.0	0.006176632111026926	-0.0	-0.0	0.0006833394938817501	0.001211042636280593	0.002357734791462873
24	5	0.0172929882517406	0.006948680595768622	0.014253198378841613	-0.0	-0.0	0.0014639572515324749	0.0014865650142409982	-0.0	-0.0	-0.0	0.00234665105605863
24	6	0.021609508525150943	0.005624621729437884	0.013430114205674859	-0.0	-0.0	-0.0	-0.0	-0.0	0.0009669262839879603	0.0012500444403075774	0.0030789198798492844
24	7	0.01847699039908344	0.003945985374284444	0.015515260511046658	-0.0	-0.0	-0.0	0.0016845250807364476	0.0009896529544873552	0.00214304389184977	0.00023874605358894445	0.010168737096499231
24	8	0.018519319366764164	0.005114716549692219	0.012438556584777438	-0.0	0.0008110065933289072	0.0009244419160949489	0.0017661536611804983	-0.0	0.0012842208304861158	0.0017436137194538717	0.011052183358569423
24	9	0.01782580418592809	0.0037597827068328836	0.0085027104860583	-0.0	-0.0	-0.0	-0.0	-0.0	0.001145322178392714	0.0008448741695595387	0.006655882537661121
24	10	0.012858829169407613	0.004915169245638665	0.006655540713003232	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.004721314779548813
24	11	0.017700520000479527	0.00472525388423395	0.008294518874946376	-0.0	-0.0	-0.0	-0.0	-0.0	0.0011214174698001244	-0.0	0.004549049073378379
24	12	0.018839961835249972	0.0028432086536985027	0.006749282931143081	-0.0	-0.0	-0.0	-0.0	-0.0	0.0009538171041140956	0.0006282913429751957	0.0058603863790737684
24	13	0.01845957726346964	0.0023561934180697302	0.005530869527502308	-0.0	-0.0	0.0006792266978593363	0.0005508997917775764	0.0009182518378066284	4.8361362487820705e-05	0.0013832145380713934	0.008983423759525083
24	14	0.01923956245453781	0.0040440871141876516	0.010778747503808816	-0.0	-0.0	0.0009837651563924523	-0.0	-0.0	0.0020415281093434244	0.0019881764372214534	0.010597851161515709
24	15	0.02034008542787731	0.004761793519568121	0.012876351665880994	-0.0	-0.0	0.0029700906144662035	-0.0	-0.0	0.0008294041740032288	0.00227586634068243	0.0064319951097866375
24	16	0.025632695275278138	0.00822992175303382	0.008606927649484581	-0.0	-0.0	0.003064188427627107	-0.0	0.0012031091482173361	-0.0	-0.0	0.002516640949981335
24	17	0.007720854152509457	0.005396519140432506	0.007658503066536491	0.0030372901442876975	-0.0	0.007207857894229425	-0.0	0.0028411927951013933	-0.0	0.0034715989378968103	-0.0
24	18	0.001916532537109245	0.0017599095458773887	0.005660424652275048	0.011839850124197413	-0.0	0.012151270296619051	-0.0	0.003755675027722841	-0.0	0.004681383114133253	0.002570310272945691
24	19	0.010910326910741399	0.005490975315807899	0.007629264548322221	0.00439031937280765	0.0008778703157171791	0.013084711993818741	-0.0	0.002682402427899672	-0.0	-0.0	0.0011680013757900667
24	20	0.028590898212177595	0.003401727807833856	0.012388604347852028	-0.0	-0.0	0.003472730373270464	-0.0	0.0010977156594786665	-0.0	0.0011626350847313489	0.003729667974236325
25	0	0.019128946534116037	0.005826164950905698	0.013998099013545292	-0.0	-0.0	0.002325650640057976	-0.0	-0.0	-0.0	-0.0	0.002166844795072082
25	1	0.022069559873292538	0.00867846031921215	0.012585266604052799	-0.0	-0.0	0.0035049761927670093	-0.0	0.0017145153677173165	0.0014840238304825808	0.0013808977565537971	0.0026881987908696065
25	2	0.020818400317450483	0.005437368229946402	0.016758936313308298	-0.0	-0.0	0.0033736237968345654	-0.0	-0.0	-0.0	0.0	-0.0
25	3	0.018498750206467796	0.007774895766874533	0.015141391086335705	-0.0	-0.0	0.0028931227255962256	-0.0	-0.0	0.002082619899602065	0.0012219789327563035	0.003406024444551904
25	4	0.02270075452009861	0.004525321965632347	0.01694792151568009	-0.0	-0.0	0.0027414896472148765	-0.0	-0.0	0.0005709270134640949	0.0011367048325109507	0.003857040402844337
25	5	0.022333798047969894	0.009962189756367527	0.010929680650296193	-0.0	-0.0	-0.0	-0.0	0.0012184150003885115	-0.0	0.002090041996810406	0.003426700612326006
25	6	0.022322043047467946	0.005799908893340401	0.01225607889797728	-0.0	-0.0	0.002782259073423727	-0.0	-0.0	0.00038252140597387445	0.0016350219635243132	0.0036566326784921396
25	7	0.02041351185329841	0.005899285185178276	0.013197883204835241	-0.0	-0.0	0.0014833677436825268	-0.0	-0.0	0.001343359497386476	-0.0	0.0059849405118500626
25	8	0.014367300087399112	0.010094585997237972	0.016902361368506036	-0.0	-0.0	0.0013060642108178866	0.0020603235156663024	-0.0	0.00269745911149608	-0.0	0.009881182849779204
25	9	0.01995969414887069	0.005554574068598711	0.012251387241933913	-0.0	-0.0	-0.0	-0.0	-0.0	0.0020110480109050825	0.0014813615065929022	0.010888317487332816
25	10	0.018878481042268604	0.0024906369594054627	0.008933256715598765	-0.0	-0.0	0.0011978324536990308	-0.0	-0.0	0.0014233847685318675	0.0019138861108977	0.01208893922752767
25	11	0.016531198388053062	0.00212575136758805	0.007786172142057229	-0.0	-0.0	-0.0	0.0012599777943919188	-0.0	0.0019365839621949229	4.694615183396918e-05	0.00646686823533618
25	12	0.01749782409513423	0.0034795708678679064	0.008005435565010962	-0.0	-0.0	-0.0	0.0008230509086999109	-0.0	-0.0	-0.0	0.005988736616593778
25	13	0.023185782588621247	0.003298158118562345	0.01081647230724769	-0.0	-0.0	-0.0	-0.0	-0.0	0.0013620423758315757	0.0004379269913010777	0.006795738379339914
25	14	0.02255432387209648	0.005509053952163043	0.01344635406939753	-0.0	-0.0	-0.0	-0.0	0.0015537143124009403	-0.0	-0.0	0.009057764204483024
25	15	0.021611398222978466	0.006676817822451716	0.009950994449046931	-0.0	-0.0	0.0024914985159448285	-0.0	-0.0	-0.0	0.0021350314063298594	0.0014965226065384654
25	16	0.0220779412462947	0.008955367454328038	0.012398481607714406	0.0014850147868031688	-0.0	0.006063198844193464	-0.0	-0.0	-0.0	0.002037017105644192	0.0031528289174159916
25	17	0.006468728798659462	0.005251308465721179	0.008293151234551557	0.005516769633294652	0.0013407038797059762	0.013583937263748189	-0.0	0.0029482871512918818	-0.0	0.0045917413777468935	0.0018067183079059621
25	18	0.0055262961586249135	0.003649742007970078	0.004952948029866738	0.00928007770801778	0.0015207939034374443	0.014137933536740421	-0.0	0.002118529932769031	-0.0	0.006251980458229163	-0.0
25	19	0.020075896429470132	0.005244308945528581	0.00963923739103671	0.0023834185556451505	-0.0	0.009952841679037686	-0.0	0.0014277452256233926	0.0002611295814487677	0.0035503406881822208	0.0028249570820768977
25	20	0.024452924533440994	0.005661797661893184	0.010909406189553312	-0.0	-0.0	0.0044162805735742045	-0.0	-0.0	-0.0	0.002185049047963482	0.0025135105816726892
26	0	0.020268622908087286	0.008345807002962736	0.014066512316859996	-0.0	-0.0	0.002470909436994141	-0.0	-0.0	-0.0	-0.0	0.0017318886015534095
26	1	0.016900484005438903	0.004820559855285114	0.013544185691166116	-0.0	-0.0	0.0019799578286401774	0.003096147076856184	0.0011329543129195878	0.0007734952124519108	0.0020209426494518633	0.0015884258771056282
26	2	0.016973371150467317	0.006078300971012143	0.015494098998846696	-0.0	-0.0	-0.0	-0.0	0.0011142367342143742	5.170314061840005e-05	0.001759829600828198	0.001905394217178657
26	3	0.01671174405989687	0.007204459260656537	0.013700165598227839	-0.0	-0.0	0.0012096149999442764	-0.0	-0.0	0.0015615268801529845	0.00017683638847679821	0.0018774368858173545
26	4	0.023063004912973962	0.005544760889370873	0.015515123961964784	-0.0	-0.0	0.001996462631723959	-0.0	-0.0	0.0005123767150574744	0.0015643205385550884	0.002716102973047004
26	5	0.020565151428551986	0.0052301123289845075	0.014651499849672539	-0.0	-0.0	0.0022246485588467463	-0.0	-0.0	-0.0	0.0016185528398932592	0.0029030345048025206
26	6	0.021540020567119518	0.005753359697363202	0.010904440479316513	-0.0	-0.0	0.0036404640950354165	0.0013571814201133016	0.0014139493801554395	0.0007549992054967792	-0.0	0.0035854002610383093
26	7	0.022158888528067276	0.006963848211977311	0.010556811667058347	-0.0	-0.0	0.002067256602848761	-0.0	-0.0	-0.0	-0.0	0.0032723805367763934
26	8	0.022379505291001692	0.005854518203854114	0.01250285043148512	-0.0	-0.0	0.0019716912565632023	-0.0	-0.0	0.0011065918070676895	0.0005974066825529845	0.007951919146510847
26	9	0.017766527840711758	0.006727305311098602	0.01755398959374769	0.0008482017418591606	-0.0	0.0016099447389578345	-0.0	0.0016334176400055295	0.0018471414014047522	0.0017334012129919692	0.011995060397433642
26	10	0.019777861984895617	0.00588588975548807	0.013409676143099366	-0.0	0.0011150836947378096	-0.0	-0.0	0.0011986276364831026	-0.0	-0.0	0.0132728084882024
26	11	0.020060572432861336	0.005015285023267563	0.015750417868754033	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.009333077792339526
26	12	0.017033789967827246	0.004651030658931286	0.011521423933401914	-0.0	0.0006185863942224512	-0.0	-0.0	-0.0	0.0016629315591940757	0.0013905101935196092	0.00685223550198982
26	13	0.019331389949874534	0.0067502886180371684	0.013359162604473286	-0.0	-0.0	0.0014323585753498512	0.0024004306573895623	-0.0	-0.0	-0.0	0.004777443087156954
26	14	0.02345243343331961	0.00638029713225534	0.009126326921946626	-0.0	-0.0	0.002139674142299655	-0.0	-0.0	-0.0	-0.0	0.0032203945853742566
26	15	0.028936349077588918	0.004734971255154329	0.009745715073332361	-0.0	-0.0	0.0024127576220344805	0.0030381158862489628	-0.0	-0.0	-0.0	-0.0
26	16	0.008355375835340326	0.003629756599181555	0.00466518672152262	0.008080648764433151	0.0025028871638059806	0.015517504702767554	-0.0	0.0018760776681501748	-0.0	0.004256661109550131	0.002945684962031467
26	17	0.0058154470117728905	0.004544658140207833	0.0076873526654902095	0.011551069051933188	-0.0	0.01612938843256636	0.0015419741502152022	0.0038836613933937877	-0.0	0.005518880672557061	-0.0
26	18	0.006042066914678536	0.004582157014680262	0.008571448770120149	0.0073368966957041044	-0.0	0.01415152263208389	-0.0	0.0038221261121817026	0.00028355796442238547	0.0056225685206127436	0.001933934638856809
26	19	0.02447068044043025	0.005032502846157133	0.00975045133817749	0.0021854028638934936	-0.0	0.005845287732345851	-0.0	0.002684573176067943	0.00031929621073031	0.0028150490190293545	0.0029554673639249473
26	20	0.01661448326521624	0.005280293037224604	0.007779175990250535	0.0019366130849700187	-0.0	0.00843149789695263	-0.0	0.0018734199821128466	0.0012138819257820103	0.0037223422404631537	0.003694370220058732
27	0	0.022618261010238512	0.006789394658159692	0.013332691668170126	-0.0	-0.0	0.0015420471160429957	-0.0	-0.0	-0.0	0.0	0.0014549411118976304
27	1	0.01756632800843887	0.005634870878597747	0.011842857883112443	-0.0	-0.0	0.0020165908789995853	-0.0	0.0006954348037376545	-0.0	-0.0	0.002079711939021621
27	2	0.017757974651549782	0.008206989422839036	0.01284055700660884	-0.0	-0.0	0.0022278125226087644	-0.0	-0.0	-0.0	0.0	0.0022651730567252986
27	3	0.021042009210379985	0.0075162668147194	0.01492767616512698	-0.0	-0.0	0.0019570552770432573	-0.0	-0.0	-0.0	-0.0	0.00197171671598253
27	4	0.019870650313743854	0.006588976634171037	0.013303006008817796	-0.0	-0.0	0.0033101650028918225	-0.0	0.0010970901091419995	-0.0	-0.0	0.002531535676506773
27	5	0.02173446814871723	0.00854332403861434	0.011740853630044231	-0.0	-0.0	-0.0	0.002967890455064452	-0.0	0.0005985432148618839	0.0011084368893785179	0.0021532618111681097
27	6	0.024800921032957078	0.006441693784715703	0.009505582279370112	-0.0	-0.0	0.0018353459398788895	-0.0	-0.0	-0.0	0.0013494637891358502	-0.0
27	7	0.023235193997165067	0.008310233639044883	0.014792557143934404	-0.0	-0.0	0.0011477156556111321	-0.0	-0.0	-0.0	-0.0	0.001794804529573387
27	8	0.02251358855816887	0.005783261466275086	0.009816248498115993	-0.0	-0.0	0.0017319735542481898	-0.0	-0.0	-0.0	0.002011991658752883	0.004293469595836013
27	9	0.017037327219918453	0.006733249854439189	0.015598649834266565	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.008670383386954555
27	10	0.02340732032224413	0.008005271894351988	0.013318330810511914	-0.0	-0.0	0.0021326271935976963	0.002559605153408938	-0.0	-0.0	0.0015142959912311238	0.0057749077496190805
27	11	0.02054910111763843	0.006780243741747582	0.010738873724038832	-0.0	-0.0	0.0025952111307735496	-0.0	0.0009797679520782785	0.0012967194873863231	0.0010216068361978661	0.003068335820575042
27	12	0.019319800739340295	0.007326498508020611	0.016154208412801484	-0.0	-0.0	0.0017604866303957193	-0.0	0.0015464995804393672	-0.0	-0.0	0.008937993860310963
27	13	0.02353913407798098	0.0062489415266518125	0.012770720188252982	-0.0	-0.0	0.001538753997600448	0.0009354803787566287	-0.0	0.0014220258214103854	-0.0	0.0017086092382858757
27	14	0.026479252331528595	0.005782503861679587	0.009693484701566437	-0.0	-0.0	0.003935599785190548	-0.0	0.0012186999371768964	0.0011651873164481006	0.0011859999503606188	0.0034273019537579717
27	15	0.019944767657273058	0.005343754972159242	0.009026552472519659	-0.0	-0.0	0.0051259766649911975	-0.0	0.0008570263927110658	-0.0	0.0022857323941995232	-0.0
27	16	0.006441228374613189	0.0027211208329488688	0.0066592029543916945	0.007843207889432659	-0.0	0.016282435246326214	-0.0	0.0039801940935733585	-0.0	0.00512719774703744	-0.0
27	17	0.005004892183007341	0.006716892302799242	0.0029918553838678944	0.007777500028571024	-0.0	0.008405617553263004	-0.0	-0.0	-0.0	0.004968550268119944	-0.0
27	18	0.012798090903402745	0.004323359014962476	0.009155567031158295	0.0030676875664399483	0.0014459334293242105	0.014178685686213728	-0.0	0.0023708840459063427	-0.0	0.0054076267869351225	0.0034230738501198304
27	19	0.01614657892418803	0.0036270758593874913	0.00924529157509629	0.0026660430460198974	-0.0	0.01046408680772693	-0.0	-0.0	0.000984729827887901	0.0027750719088589955	0.0015960447770096008
27	20	0.00782681312748791	0.004579656599836242	0.007518091427053644	0.007558935451592814	-0.0	0.014900094336413608	-0.0	0.002124637179107501	-0.0	0.006278643221084267	0.002338650969895737
28	0	0.017389587821464197	0.005499235104379389	0.015029030001750068	-0.0	-0.0	0.0032371923103542075	0.001026028114571923	-0.0	-0.0	0.0014973278354450217	0.0028697966762057836
28	1	0.018546187801799	0.006113324942247649	0.014906443030647448	-0.0	-0.0	0.0009479190016822253	-0.0	0.0012714533535386635	0.0009291565596479268	-0.0	0.0017371805662059821
28	2	0.016211455281668792	0.006599252636644586	0.012868291756385796	-0.0	-0.0	-0.0	-0.0	0.0009928990788001413	-0.0	-0.0	0.0016270418345386128
28	3	0.019569804430958574	0.005814553359347411	0.013525742128943904	-0.0	-0.0	0.0023013930615893817	0.0008559359234352914	-0.0	-0.0	-0.0	0.001999335250618729
28	4	0.02238948915273076	0.004677123964192608	0.011861402123192156	0.0007352669544086724	-0.0	0.003989696403345948	0.0016146007964020542	-0.0	-0.0	-0.0	0.0019096641407682368
28	5	0.02100880860502767	0.007397560371806627	0.011595136016885447	-0.0	-0.0	0.002024955405035318	-0.0	-0.0	0.0017055169298392276	0.00023692943256965884	0.002855562587347393
28	6	0.021842851228945578	0.007353086069436386	0.009368989970649104	-0.0	-0.0	0.002502621932191039	0.0024684044533719624	-0.0	-0.0	-0.0	0.0025494439572186878
28	7	0.024542384520075563	0.008286222332441045	0.01237689450754101	-0.0	-0.0	0.0007600576692121783	0.0016093220406998216	-0.0	-0.0	-0.0	0.0019213416660804241
28	8	0.020966897128194644	0.006400145652613939	0.009425844437690284	-0.0	-0.0	0.0022353437400741945	0.0011155439203914337	-0.0	0.0008114507146908842	0.0014144964797084116	0.0031812216686821857
28	9	0.021550017657964507	0.0020366190768439678	0.01138837261965757	-0.0	-0.0	0.0016038987270305543	-0.0	-0.0	-0.0	-0.0	0.0034597311250864236
28	10	0.025239104565129997	0.006926061595743237	0.011362622301050129	-0.0	-0.0	0.006072835809329731	-0.0	-0.0	0.0011346209886535018	0.0010313588324141873	0.002241946374897199
28	11	0.024588487500675573	0.006343868252177219	0.012051190573016589	-0.0	-0.0	0.004194075547217563	-0.0	-0.0	-0.0	0.0	0.0036597502393878553
28	12	0.023601413241146587	0.004823292346648328	0.01133749379453354	-0.0	0.0010076088278956764	0.0022940628674558514	-0.0	-0.0	-0.0	-0.0	0.0025411977431264716
28	13	0.023276680983286724	0.006331905598119556	0.009845875045611303	-0.0	-0.0	0.003167483880198916	0.0007144911976984255	-0.0	-0.0	0.0015827948537055804	0.002334442883867553
28	14	0.01755432437164344	0.005212310123671387	0.009891298461559218	0.003424117481765826	-0.0	0.005513645792593706	-0.0	0.0024725424259248643	-0.0	0.002673171195229131	0.0028699949280290155
28	15	0.0026176051460266394	0.0032609088952621304	0.004901171593085458	0.008465053137180604	0.0017964125801852096	0.014351768090862492	-0.0	0.003944162578073109	-0.0	0.003487535020414828	-0.0
28	16	0.003567203171131572	0.0036952952870057494	0.006200250104756482	0.008103046670452484	0.0018345960677361725	0.014284779904914965	-0.0	0.0029943880037362407	-0.0	0.006720399909157588	0.002234892512976485
28	17	0.010535109452192779	0.00584044296364207	0.009229095222655973	0.004889614645327624	-0.0	0.008907398176824214	-0.0	0.0024572108460698904	-0.0	0.0062607547810327345	-0.0
28	18	0.018244530635308176	0.0029885418859694	0.010719757961828544	0.0021518700211922985	-0.0	0.009525639612769024	-0.0	0.003104189248641873	-0.0	0.0018344053780317729	0.0022219637527779285
28	19	0.006665159775387123	0.00305884694572595	0.006820928246164458	0.007068382529211269	0.0007931087614844978	0.012868884060141805	-0.0	0.0026680481876082828	-0.0	0.005104004542987157	0.0015575669267331954
28	20	0.005256136612886827	0.005237607440358743	0.00755293818394599	0.009288422048455378	0.0015229799310410017	0.015892648955639372	-0.0	0.002788973513131319	-0.0	0.0051760472821250495	0.0018115083202675793
29	0	0.009422288965046608	0.007378720713144059	0.010945388863897437	0.002784515698315682	-0.0	0.008908131076894681	-0.0	0.002179640717000016	-0.0	0.0022626054543142086	0.0018007888771659044
29	1	0.014439224642361989	0.005232470736323658	0.012612679162083749	-0.0	-0.0	0.003069395656733661	-0.0	0.0009833433868009684	-0.0	-0.0	0.0022934141583194883
29	2	0.019177739350637317	0.005568671800401578	0.014405274918258203	-0.0	-0.0	0.001897069910473322	-0.0	0.0007748191752113317	0.000647107984710145	0.0006400674561211102	0.0021381004659441556
29	3	0.020894391794385972	0.009428750587752758	0.012521170061225903	-0.0	-0.0	0.001303516396026239	-0.0	-0.0	0.001241799163489632	-0.0	0.0021611215989373444
29	4	0.02017715403831075	0.007378919823837799	0.013671482410568581	-0.0	-0.0	0.0012765567440061233	0.0007543018952114779	-0.0	0.0007779587920968476	-0.0	0.001123935730502387
29	5	0.022118133362723766	0.006705204763207733	0.013536675711651477	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0021179977444656874
29	6	0.022743047463764803	0.00785441752946537	0.010976771222501994	-0.0	-0.0	0.00189194025632971	-0.0	-0.0	0.0006724891262159876	0.0007758220520142765	-0.0
29	7	0.02579106124720924	0.006448531576378868	0.010860750090473142	-0.0	-0.0	0.001331230673391645	0.002345748303443048	-0.0	-0.0	-0.0	0.002951303408363357
29	8	0.02144758021335163	0.006301850318150977	0.011355210419290617	-0.0	-0.0	-0.0	0.002182174771444699	0.0011905674764275597	-0.0	0.001035475485585261	-0.0
29	9	0.021001908947601365	0.004886392364593714	0.01030743525031007	-0.0	-0.0	0.00401392780097763	0.0016675358474441666	-0.0	-0.0	-0.0	-0.0
29	10	0.022175976129771208	0.004239774874652981	0.011528449938653656	-0.0	-0.0	0.002440495304995953	-0.0	0.0013871662121514128	-0.0	-0.0	0.002990757536362487
29	11	0.023280543139992158	0.006487214972493471	0.011184316707814092	-0.0	-0.0	0.001798166267076863	-0.0	-0.0	0.0013250809846706104	0.0010619747643681736	0.0028955061879299875
29	12	0.024755167360133664	0.00662891128914677	0.010700615654388769	-0.0	-0.0	0.003310773129293443	-0.0	0.0009455837921333864	-0.0	0.0013274929134051644	0.0022124242569069234
29	13	0.02210876088977273	0.0059789588931370334	0.007322422775496995	-0.0	-0.0	0.009107684641310546	0.0016254181651063713	-0.0	-0.0	0.0015469381322810716	0.0026826264730734706
29	14	0.004659721420840588	0.004263206976074009	0.00406423721144421	0.009181640952619599	-0.0	0.017005321878219133	-0.0	0.0030637386926830397	-0.0	0.004453381922825157	-0.0
29	15	0.005810015768063077	0.004024787749965697	0.005945611605541098	0.006591346500791383	-0.0	0.013520746036515962	-0.0	0.003993650976146136	-0.0	0.005996189439985671	-0.0
29	16	0.008627490968601043	0.004893033667627226	0.006742553207035952	0.006797772844569165	-0.0	0.016712549638111026	-0.0	0.0017122814495907973	-0.0	0.005563510634879361	0.0
29	17	0.01496650023437702	0.003934954640250993	0.008228724189750332	-0.0	-0.0	0.010310583415047642	-0.0	0.0019493255609126145	-0.0	0.00409244362326094	0.002791613071270311
29	18	0.008793489534673163	0.005409764348888409	0.007869207072312551	0.005963050997396702	-0.0	0.015820212938838174	0.001087049726435008	0.0021414530701718308	-0.0	0.0032719077515334207	-0.0
29	19	0.006280299795944572	0.005823051612436606	0.007997517825967755	0.009196054415402626	-0.0	0.010528147972672933	-0.0	0.0022335351586329085	-0.0	0.005298574857277129	0.0022342228262510395
29	20	0.007004417469177383	0.004148593227747658	0.00731880238433345	0.00390842731187975	0.0013239391468400394	0.01110752960716346	-0.0	0.0027147573095008394	-0.0	0.004278228909267081	0.00417964216792124
30	0	0.005842764018395155	0.004277337049490355	0.006812306709255626	0.004412877313854406	-0.0	0.016160792070435092	-0.0	0.004474483500870906	-0.0	0.005941658308709071	0.001837770617503125
30	1	0.006387566368507024	-0.0	0.005612418644866042	0.008181834948945805	-0.0	0.014398715324183721	-0.0	0.002925074287542705	-0.0	0.0068680391702362065	-0.0
30	2	0.008745269531404648	0.0066600274557812615	0.011024265704038947	0.0035223653584747854	-0.0	0.008255954786534105	-0.0	0.0018631722798296882	-0.0	0.0027854776253386036	0.0
30	3	0.021441824458189887	0.007872504277451876	0.009527055648931063	-0.0	-0.0	0.002456388324755465	-0.0	0.001880109368837362	-0.0	-0.0	0.0019419750170535529
