X	Y	PC(38:1)	PA(44:0)	PC(38:0)
23	37	1028.1677698798746	3272.949875715188	1673.8778269551988
23	38	1300.5207757544676	3052.582128232972	977.7026040712854
23	39	1289.605039902516	2910.5562870997946	1102.22757577947
24	0	13041.36696332358	2368.5136909375815	691.2043842313359
24	1	14616.858272548518	3201.635300006193	1027.2174166137072
24	2	12295.354382346091	3465.4876326237886	943.5396179597471
24	3	10192.976690820396	2233.684040342684	1013.6552866948422
24	4	8015.691868053257	3000.038242727897	768.424751998366
24	5	8865.639019917016	2536.5478444159544	984.8120690029826
24	6	8645.905529402795	3065.7548403753112	767.9547179747212
24	7	11366.5141698877	2720.5867898371635	1572.6467715311824
24	8	9872.982236489841	1506.4358216024523	1356.1879478591984
24	9	7816.000798686164	2286.7152514579952	1064.1209375377389
24	10	10135.056456372491	2058.782099358399	2555.9018040951646
24	11	12345.160156369468	3042.962824461949	1555.3840147791045
24	12	6633.96105238624	1356.2247008932486	2044.6296151237752
24	13	8224.256314529637	1688.2793015576494	3040.7403949648574
24	14	7844.0323541219095	1604.1752459638974	2007.2069726185769
24	15	6882.880091396796	3022.7341837068766	1791.7194702392962
24	16	9123.056754932039	1991.2594054948563	1949.2739518743253
24	17	10027.533214418552	972.2808770594122	2409.227163638029
24	18	10523.02964787071	2329.4243700272687	1050.6863171611644
24	19	10764.197094485564	1391.6384795452923	1691.0129774556062
24	20	1226.4399963241485	3694.825139882807	1973.8561923580346
24	21	1197.2893299782602	4379.890990797928	1687.5886916017755
24	22	1181.258030624612	3859.372561626987	2553.4495070017115
24	23	925.6356938483017	4221.484672153383	704.7347508682599
24	24	1263.8500324969004	4587.8808887944115	2005.9075390150929
24	25	1551.9307172079755	2446.4011015915353	2479.845011475076
24	26	1458.359512406648	2788.0111707342303	2056.2437131264796
24	27	849.6554541284956	4768.697892915881	1963.7608757274131
24	28	1337.02729517587	5170.886139479636	1941.236440553774
24	29	1147.7643766220592	4276.875849216691	2426.758885429452
24	30	1218.6005411982237	4460.047204037543	741.6699291776181
24	31	1107.9514635387768	4455.596556869237	864.6106708274717
24	32	830.3178441961303	3782.881683542245	709.0966922555491
24	33	1029.8231599095318	6910.713055732771	1188.0249048938538
24	34	882.0736907702766	4101.564015460392	1665.1738763580895
24	35	1140.0871056038554	3239.335150003867	989.4862037457459
24	36	806.41271647569	2822.5955484779356	954.3757622342595
24	37	795.8792364223747	4321.315105822542	829.1247375006484
24	38	941.1545474395127	3368.8698441839374	1258.8310702066785
24	39	903.7380616831507	3084.0711945358407	1103.361605175246
25	0	11069.800124326031	2358.252691973305	1435.8200100326646
25	1	11332.624336801675	1948.7237231879587	783.0461499027823
25	2	9527.722417020523	2008.765215896578	875.5505374955015
25	3	10581.386430610157	2577.240003784248	992.8385047826017
25	4	9860.575330425065	2238.2479408302706	913.288963245841
25	5	12240.933740907007	2764.8228990443267	427.67516414541353
25	6	9310.844245505165	2047.7476263222275	1093.6124750501137
25	7	17208.08531037173	1865.8444237693063	1377.111250822998
25	8	12375.04369040013	2397.3998797723184	889.7458686504903
25	9	13405.223391180733	3317.8419405182576	472.26692019520914
25	10	6190.678737555317	1608.9099434172501	2451.739834050615
25	11	12883.900703084755	2635.1466705645544	3735.6652100556375
25	12	9485.567032522054	1719.3601505083493	3265.398165951392
25	13	11149.767311147814	1701.1193789333854	2742.191356098482
25	14	11781.373005115716	1868.7237223240038	1970.7644379500994
25	15	11540.491109694385	2071.649753824223	1684.1943661152625
25	16	6363.486715751501	2463.2481548047986	1920.2061379782988
25	17	11685.36287294419	2010.9716034173866	1380.8932126697139
25	18	13564.560863701112	2139.777835573297	1706.232893713182
25	19	12586.827312649579	1572.238741384397	2492.301592930707
25	20	865.345132635337	4033.670571630925	2491.7965061806963
25	21	1025.1245109458978	4411.346655867707	1823.4006735793912
25	22	1147.2323531473633	4043.8072124250816	1677.375581565841
25	23	1504.0449248806726	4956.746997492295	1879.2030389254862
25	24	960.3085589128655	3394.483549910696	2021.1865619166883
25	25	721.9563248916514	3673.6786680038854	1449.6648954713855
25	26	714.7273503942392	3472.0946047488337	2224.1238336528227
25	27	676.4274196586009	3220.8787062552115	2148.568512201062
25	28	858.4324490936332	4605.273609407879	1980.1301756071273
25	29	989.6765527353966	4042.166264360004	2367.0797049083353
25	30	1049.0114830976918	4155.6229439213375	946.308280884523
25	31	995.110841592411	3222.9150591094017	1431.3076255438068
25	32	990.7254619061447	4422.055342566175	759.5413051565752
25	33	877.4936090413983	5130.69423240597	1037.265699613039
25	34	970.1659952543814	3988.037925671777	391.3692576380699
25	35	873.649115262143	3449.5267449358557	1189.3890254824637
25	36	1096.9116089493484	4340.300397095561	849.903969831993
25	37	908.4289720670049	4003.844813979946	847.2629746990152
25	38	674.3379517168164	3207.2815560867425	1120.8885960161451
25	39	927.1287763284338	3526.7034732852853	540.1207106980459
26	0	9084.899079614488	2013.5439802816502	923.9402469517879
26	1	6479.952659619044	2168.0245350957434	616.9235652515545
26	2	12439.298908757088	1374.5018093132023	801.5674222366473
26	3	8719.743436764733	1857.5894147949261	1036.7239941577761
26	4	10683.014819964588	1967.2615271834204	1232.099136562475
26	5	12240.718891138891	2871.1109722377514	153.759674077601
26	6	13070.012330757601	1115.4802320749645	545.0966683714113
26	7	14959.26612711402	2552.588623294599	901.0185025960617
26	8	10400.312562941926	1424.3581481330323	1053.5169835296474
26	9	10641.456679742207	2531.170292852825	595.8718130555249
26	10	9963.60445833723	2072.2135538097687	2435.896150606093
26	11	9846.969516426861	2482.8021068736266	1810.4522944436033
26	12	13428.515437572134	2210.5507945029444	1665.7136829620222
26	13	7974.583250131562	1928.2395252044698	1763.2380894205082
26	14	10839.130231598547	2922.6945188582963	1828.1796697986035
26	15	8514.0948751023	2222.434035574925	1621.3094021053578
26	16	11537.981276304326	2665.1703963454993	-0.0
26	17	7243.7661998408	2544.0701750543144	1978.0460003278654
26	18	10092.242081299704	1965.0340953229095	2062.057025480154
26	19	7096.870489837613	2010.5940312338485	1643.7123324014049
26	20	994.9435484818675	3409.387108224594	2577.459733240654
26	21	1544.5918978109573	3677.0221106075196	1939.0792159429259
26	22	-0.0	5261.392621454037	2302.3797851101685
26	23	1254.4266791576358	2190.0027359796563	1566.3285556510432
26	24	785.9837886212898	3205.2687639462188	2017.6394210992346
26	25	1039.9684234090616	3293.8263992680763	2479.791090974439
26	26	1365.6557975958192	5389.154227616197	1850.7760121079857
26	27	1299.555540609985	5264.01001647302	2592.1950678475714
26	28	1238.8560475049828	4659.10110126019	1929.4464754267274
26	29	1195.400503183317	4694.895821687465	2883.7390498945983
26	30	1221.3207718281558	4415.435945147491	1020.0078405825328
26	31	1162.4626757823899	5367.463487544224	922.9527719682238
26	32	1536.7579212146898	3989.036647878606	1243.7350477454527
26	33	790.2288868575381	3093.519014892584	1077.487328338231
26	34	1238.6354733257488	4038.2744396293456	459.59618178802384
26	35	1169.7703428106333	4978.124919798843	1290.9663216170336
26	36	1462.105124710521	2923.53195309832	875.1242621552897
26	37	732.0925416973914	4270.863465646644	828.7396484261873
26	38	-0.0	5368.635849078144	938.0340433100826
26	39	1176.4279942608744	2884.6569855172324	1118.153793686806
27	0	9415.387136846342	2651.6186409267098	844.180859093064
27	1	9515.90846687202	1680.561317894444	1155.7143528890754
27	2	9470.480675561377	2166.5171668113994	705.2867052224615
27	3	10856.30658670126	1845.05170180792	1238.971164006517
27	4	11337.25085606451	1462.374372740194	972.4765155989086
27	5	12162.314788556198	2323.3368319573738	1198.2288330565123
27	6	7933.3107501476825	2028.4041499661837	986.9712357896257
27	7	11747.757891462168	2200.3447921940087	866.1397381683494
27	8	9120.462735530551	1888.2652910323197	971.3555865296372
27	9	7852.310293886069	1323.736165419005	974.2215563581206
27	10	11405.411780514734	1996.8111212482145	1906.9962150196086
27	11	8464.927275119971	1898.8132000227802	1331.8041293089925
27	12	9624.653149766438	2732.024008654008	1145.9163259523996
27	13	10451.842262611855	2011.0798693055276	1593.0532408660818
27	14	14247.324994611641	2800.795444391303	2211.9661325428137
27	15	9361.63181898926	2210.3455855659586	1977.1087895723301
27	16	9726.609526678503	2017.3993045706077	1775.8593867506088
27	17	9500.620496323918	2124.4445992127617	1379.6596577341697
27	18	11491.932457327974	2877.5960791025723	1523.5998603071464
27	19	11118.518352216615	1956.5011499829575	1224.7436529532133
27	20	1197.6295749847545	3416.5695785257712	1767.3791210995523
27	21	1015.5321334108704	3449.04217823974	2165.0065001432313
27	22	916.6945484612374	3354.3447908008725	1682.6632609304454
27	23	1105.2613756336452	5167.036567888658	2349.531341882427
27	24	1343.182314740301	4978.643045425533	2237.3249319412216
27	25	1119.6978014264944	4393.865114031716	1847.666878808458
27	26	1250.0935725916154	4178.568095545228	1857.5723442274452
27	27	1219.9335168244083	3216.4131476891066	2057.515292536496
27	28	1312.049039719422	3903.276242330924	2585.1822365148673
27	29	1117.8890250581683	2274.7526261245994	1629.859062980633
27	30	967.1793318351598	5450.284483037665	1039.7842105282516
27	31	-0.0	4937.581731029911	912.7912629193236
27	32	1417.830097519641	4404.220977339524	126.13501999196032
27	33	1074.8969029979298	3787.721428466388	953.3301161018766
27	34	1185.0211846485233	4984.65040616814	687.7615326572409
27	35	1281.3024009358119	4175.478871792246	666.4946473501013
27	36	1268.3645614376185	4278.206801280002	1370.6990164472547
27	37	1370.336391714643	3649.984211847358	1123.3524489519243
27	38	1201.5811446606797	3795.1941920542545	1103.0370907142308
27	39	1306.4049201837918	3164.444676222976	1100.9610291624306
28	0	6969.888316328771	1239.5603521915646	497.64849674070797
28	1	11871.043623564841	2665.301064559168	327.2412841261185
28	2	12986.804206485618	2147.3813805114037	1018.7833566745105
28	3	13337.94069840195	2795.9207282019606	789.6624398776823
28	4	9129.246575351575	2449.8898013132284	633.0765611157105
28	5	12557.945340385664	1485.5279761906772	1048.3486119934312
28	6	14412.56210492547	1581.0430893101357	883.4439501247309
28	7	13446.054101651935	1764.3144452467973	1579.098786745979
28	8	12254.806932951285	2834.9508542343215	1180.1419833909283
28	9	11143.58421702214	1524.7806190227536	1124.094968369553
28	10	10205.928173571865	2160.5225613744	3009.018302922091
28	11	10277.995576724223	2347.6979886450326	933.784425440222
28	12	13028.475998043885	1703.5267510932592	2491.046553972616
28	13	10869.512913769197	2173.411633986898	3159.577338361766
28	14	10231.749566825667	2109.678808488934	1965.7095258600361
28	15	12413.367709964024	1755.1868809166774	1600.3784800920419
28	16	11149.002055735928	2533.9485753643216	1772.2502774291281
28	17	4884.616532114	1410.2066647793686	1402.089830201799
28	18	9086.684039704522	1950.9842963246813	1605.431703398528
28	19	10139.41715727492	1866.96027312638	2352.1977158646473
28	20	1507.754406463779	4289.626966025563	1887.4557712951448
28	21	776.2851030395315	3653.4621127520477	1043.4777507411475
28	22	1305.3420864778407	3065.0813100277414	2373.371651057237
28	23	1061.2645479926937	4071.9391786896695	1746.2281928996238
28	24	1141.835228210008	5970.073886869578	2167.8618683239565
28	25	853.0738212637622	3364.2006697597167	1767.2153903384785
28	26	1313.1607532598775	2720.2427324163377	1963.8267670129428
28	27	1015.0390804326659	5405.219401167766	2582.0478756248763
28	28	674.0011536456074	3666.8652351911774	2230.0912293396386
28	29	1411.5428293348284	3906.878844562963	1213.5685976292013
28	30	993.8258478073996	5195.369329206487	996.902117205055
28	31	1208.360736964245	3889.825375046476	925.9322861759745
28	32	914.1450973757939	3596.1319498767766	861.3814795538067
28	33	1215.5514407929536	3951.555271553321	1135.6632211118128
28	34	1566.9329381500893	4537.723155156754	890.4749356620241
28	35	1325.6796653694637	6167.114759211681	1232.0528292616636
28	36	879.8249595151946	3741.360451614127	874.4906025467873
28	37	867.7508512486635	4161.946224942074	1493.543183101826
28	38	507.90806274750065	5315.580384802729	888.4984463293135
28	39	976.6209963310125	5127.477886540934	1038.9630227228715
29	0	10984.53786800602	2041.7955826633925	1069.073559788509
29	1	14886.237898289815	1909.1042322037567	1075.6359848941258
29	2	11495.769630514424	2559.2920360198486	1412.112163303523
29	3	7939.284795324281	2441.727774302214	1401.0203440610283
29	4	12641.175579196899	2599.049518959832	887.3970911667022
29	5	9709.037441522916	2289.722311225137	1028.6158087656772
29	6	10470.959991548809	1919.2372824943877	1080.3940718925483
29	7	10233.927716598375	1777.3150849485387	899.5212651972224
29	8	11167.547048350587	2908.136967628482	1048.91548655774
29	9	7124.981034516795	1487.7955187866266	932.9324353527884
29	10	9597.28621818765	2779.6815025266133	2210.9141348277562
29	11	10074.15559169276	768.9756181433614	2035.4002863791866
29	12	7233.182756871523	1609.462376944188	1436.6924387332283
29	13	14700.892680978684	2462.299471494421	2210.23253234382
29	14	9044.85459207994	2291.378799708179	1326.4428415762552
29	15	11812.556464083287	1574.1544217445305	2199.78445161915
29	16	6261.884027817835	3032.4774812105406	2859.5825962351564
29	17	8646.149954612023	2392.1418213486577	1917.0106974820692
29	18	8245.61257713962	1397.0240831020851	1478.4663835916808
29	19	7536.096394593814	2733.564228729868	2113.09362580629
29	20	1165.043518062853	5095.656487213612	1602.566126082596
29	21	1058.8130537167176	4492.271362133892	1228.3205265280324
29	22	1343.928130332342	4580.337690492315	1940.9001298018377
29	23	854.9053562318836	4298.430461858936	1982.8469474407839
29	24	1435.132088002145	4030.4992963207865	1833.709182321907
29	25	986.842212331781	3841.9048582838946	2173.4343012964714
29	26	1038.5621376836107	4529.715504624365	1278.3663586863522
29	27	1326.0890392420488	4614.814847200183	1787.1986314294597
29	28	1028.7523165257448	4061.685308635263	2002.8485079925267
29	29	1215.1105038558337	3599.244880517844	2734.0618178668356
29	30	1157.7372392264767	4771.802725963317	849.3898515286037
29	31	1042.2965734210838	4512.560231759562	1293.6724177050553
29	32	1118.0747258059773	5307.888105074206	989.006863063892
29	33	864.06382103704	4889.308419486684	735.7070250580493
29	34	1203.1537919703237	3733.097714321462	714.2498818651753
29	35	1209.3906484714676	3492.9208188638277	659.1403742028288
29	36	1707.0330221370784	5315.14014067078	1020.3078633270446
29	37	642.6316251725835	4865.433927966479	891.886760924097
29	38	813.2677060096971	5548.040926150695	603.8287514016237
29	39	1000.6418310145323	3646.0204333996953	757.2397939106021
30	0	13891.3664734979	2109.5131177148046	829.6077915608676
30	1	9768.18778546775	1175.4811206238742	853.0970055407987
30	2	9584.716107734666	1362.3544777654643	1340.5758878097502
30	3	9413.739835559207	2651.04711208696	1018.0514673732965
30	4	8054.654147255151	2003.4151500015148	935.0460025397865
30	5	9446.533049089423	2038.4952539760875	715.0165001590422
30	6	12361.67659676522	1842.9803764270173	1312.6004019242855
30	7	13196.394998962496	2137.77403993312	786.4166480393425
30	8	8576.986877011172	2310.3743749965215	1022.8935547582598
30	9	8282.149230916164	1768.612860718104	1166.0361654545318
30	10	7249.647850140175	1858.977547640087	1055.9659471728396
30	11	8896.374771883993	2250.396758499623	929.3693713286557
30	12	7474.219433664364	1736.371163703799	894.1063946749466
30	13	12872.10071635042	2064.826927378873	953.178492223845
30	14	16152.19377129391	2023.5650875291744	997.0134380165522
30	15	11941.9696454248	3086.615625455101	905.8875370847659
30	16	11980.464815981532	3405.2429345621567	829.6488518064432
30	17	9417.307293247935	1286.5964766986067	1107.6805900469196
30	18	8310.290545430753	2381.220396267024	1422.5040592422508
30	19	10927.932275405241	2200.6622133379087	619.8525501013416
30	20	1163.0872770934125	3311.8260736309576	1054.4564460834713
30	21	1092.283228347897	4763.555545873605	797.3974765012825
30	22	1199.1408183671897	5197.6997491370275	1105.2680299950325
30	23	1230.2369085278974	4598.87148670242	597.5849480191197
30	24	1264.8700905416983	4411.727489717776	1228.56469300692
30	25	1018.986595917663	3709.2031551263062	878.3541023733646
30	26	821.3598277713882	4481.284873757748	1055.8706330087905
30	27	1044.1048181182596	4972.2802827256455	858.7224686001749
30	28	1418.4179129774602	4292.281833537954	1244.5785343445775
30	29	860.5112024615656	3865.1841849028237	945.956221576842
30	30	935.1463516891397	3362.29752631533	1111.1367338313921
30	31	1156.6685321837667	3461.3966020789476	632.0998626275709
30	32	1273.036333058984	2748.90342820032	1137.9002556059877
30	33	844.8330976226115	3702.4088326283236	1039.3243552545434
30	34	912.0208557517176	4225.403154734931	1195.7425981420645
30	35	1049.5541949077387	4477.718726985304	1307.1526975398772
30	36	948.9498402680716	6054.312905124859	490.8187085213846
30	37	1075.4849815906757	3799.540101902107	1043.5357916301227
30	38	1196.0934141912085	2975.781720912235	1300.8175773308112
30	39	905.9190634079104	3331.5391028502404	1005.1729174561846
31	0	13557.963525491541	1599.1548816922125	751.78530236239
31	1	8056.2231214172925	1435.3627120570586	914.9677997391329
31	2	11534.010668075854	2206.049293762094	835.7492219991263
31	3	9672.33513650302	1539.1761373296367	1637.5813667391874
31	4	8899.375610176701	1798.4714778534303	1063.732452616408
31	5	12383.363313704207	2408.424639316774	1488.0646744005542
31	6	10496.202384480142	2948.859218046585	776.4498566639119
31	7	11153.964343255413	1883.882828302142	793.3267986364316
31	8	8440.460247967329	2829.3190925643544	1037.2475143814243
31	9	8148.921844306529	2514.476818498447	1026.8232191459172
31	10	7374.5618852193675	2369.560426198562	1209.620546929735
31	11	8024.246336823482	1941.183617203018	610.9270750865143
31	12	10170.565105429143	2557.3873856729438	882.4050554054428
31	13	11519.961936351589	3113.756532511743	1316.859922385182
31	14	10028.061421984066	1925.3529576537132	1341.4602446684657
31	15	7881.028126439755	2670.9232295778943	313.4128372042871
31	16	10919.165766409138	2194.0270585397047	1046.391655034071
31	17	9245.646685387359	1288.0606774037356	1035.2624763081062
31	18	11524.013540154609	2494.6413663636285	894.1869299825768
31	19	8752.73876040913	1553.7443837969456	1128.0911163066578
31	20	918.5163318800768	2925.8023233702324	988.4835986683946
31	21	936.2847747019271	3953.321754210128	1127.2753818424405
31	22	997.9209258479548	4196.580173386578	-0.0
31	23	1042.5651668583585	4620.627185350025	986.5734643511295
31	24	1237.2057823649652	4442.324693068778	1017.6773834715633
31	25	673.9463814588523	2613.4138390116573	1197.214304260765
31	26	1394.7240078912725	4856.442687089964	1050.3350402738513
31	27	912.0734013760884	3088.478437251225	348.79155822870274
31	28	839.4809030565541	3598.8762426020126	786.4301336813191
31	29	921.0420621866032	2837.118292177999	1140.0768902189807
31	30	791.4177960389297	4145.18823556273	1171.0911357401662
31	31	765.9342931805445	3389.971774880183	1072.4181578276555
31	32	1152.8173986359197	3678.719522828136	533.9036552172157
31	33	1136.6330320892582	4606.938290953539	823.5196317758155
31	34	1027.5883391873645	3494.1814137348115	836.8894086185738
31	35	810.3644587289161	4796.7497827067555	750.2693165819323
31	36	1081.1633075419954	4720.382467977991	1470.671117449934
31	37	1002.3111794850555	4396.292917333276	786.4441481490227
31	38	884.5235071027424	3985.0156017507925	996.8590846471643
31	39	975.020634287002	3142.3333786607923	1242.5071690885497
32	0	8854.571159180534	1434.0358570337646	1233.6324715813312
32	1	7780.086792105874	2453.395500951499	855.4673621115371
32	2	8198.542183345486	3196.1122850693546	592.7666953428022
32	3	11256.76851795608	2043.3460118199064	374.7921075798262
32	4	11898.547024593687	3205.720458261233	157.2242128226879
32	5	8289.975736364999	2265.21096676665	1057.041346669232
32	6	10690.940009648264	1851.1503000677685	894.4473629394959
32	7	8500.21145352435	1926.5700290008056	1174.342423587969
32	8	11150.738204055957	2818.9669197857525	1021.4301588803347
32	9	8389.180069665621	1760.6283027504553	1130.3343996881918
32	10	9044.672107569246	3297.9289367327383	960.3797920007543
32	11	12653.338477521986	1654.6426309199408	629.5658259529996
32	12	10720.974482987212	2279.807447755202	322.19437306218157
32	13	8171.590967229604	2555.7932855317	1124.437375442267
32	14	13521.848530305408	1188.5284629186722	1318.8761274777678
32	15	7816.7033042149715	3434.7046427165474	743.4420530745602
32	16	10312.787249143468	1597.1242192566185	1301.4378806717325
32	17	10267.918841515195	2418.394193564372	1286.9384861591968
32	18	8216.594000119381	1651.2648724982625	1188.5263540124427
32	19	12634.047145757431	1813.5512202641394	969.3794151886614
32	20	1104.9649769190578	4932.30158638746	707.8153820649117
32	21	893.3051911096313	4135.153410666618	1047.1162459772354
32	22	1534.8003322158477	5759.400089383252	415.27386287507886
32	23	1106.3671850878736	3332.293058457771	731.8579519686452
32	24	1148.5073930686456	5248.556763387512	924.9647566537036
32	25	1200.7094541791803	4792.127513815082	1129.1891126732792
32	26	1015.7291924666833	5096.153889021158	981.4881906509198
32	27	577.0851222366766	3602.7055450584776	1135.851163795752
32	28	1260.1645113155698	3240.100864138042	1317.7491605658206
32	29	902.7918325670969	4629.744313862549	942.5070659995893
32	30	667.1439018088705	2937.0610724301537	805.2468103978655
32	31	1169.8374188220866	2941.1032128365814	1367.2812625355764
32	32	990.0858787243724	4899.806134461347	630.3259887352386
32	33	1157.0440848155258	5340.691941990724	1007.614990836063
32	34	1459.3784890626255	4363.892190261939	992.2713571776529
32	35	1035.5016722030489	3887.602948313434	900.8068950514123
32	36	1342.1336530020678	3685.9927546981794	1266.6961981314448
32	37	1086.2305025382464	3567.1954468972745	1207.5805820115158
32	38	1107.0541160282755	4182.553632269615	852.7436756464615
32	39	1316.3842639147526	4398.561793374574	952.9871792574119
33	0	12652.224621939946	1763.377401692478	822.0961671159691
33	1	14238.98374742536	2003.9199732658471	1036.8461501468223
33	2	9427.651468394051	1649.6562879038136	1129.99356181237
33	3	11764.911421961984	2167.61543587499	709.6137698751107
33	4	12751.121226810972	1649.8814052282676	959.8923541482316
33	5	11371.265252195832	2143.236640800841	1726.9311721290558
33	6	8775.502475459454	2436.738840661818	1068.8874250157876
33	7	11193.445457160375	2037.2185766792104	1203.631613745053
33	8	11161.51364827517	2378.4681263087423	910.6424863272613
33	9	11739.054554610635	2510.73919635264	890.736152671628
33	10	7135.275283559388	2554.5473155591203	630.1530455549665
33	11	7753.4665962395475	2099.3780875186244	1140.656066398195
33	12	11065.843562670616	1633.4898802742016	989.8268919725119
33	13	10529.907774175468	1516.3591393327044	1164.1548622259197
33	14	8133.467977758321	1847.2107162491263	1105.8439698721031
33	15	7359.837575036303	3334.170384829395	1119.8348377912114
33	16	11497.656449360435	2591.554688731244	826.224903731177
33	17	15279.902566214563	2556.911144407557	1071.7987408571973
33	18	16793.138292426636	1428.3730832429167	1407.6525623225386
33	19	12426.463036381667	1187.4070427139184	968.628870165002
33	20	1122.7820246200338	3074.3028513688323	1052.579869406108
33	21	811.8974918983022	3707.023294353681	984.0062208105263
33	22	1035.9762653879884	3673.8981833576527	902.0399449953317
33	23	890.4402406318204	4562.50001916319	653.0240740450088
33	24	899.0207858880096	5358.682681658359	926.6933869253768
33	25	1196.635725807851	3641.4119799234945	805.4226203966082
33	26	1022.2294238462433	3407.0431499411948	948.7208157788097
33	27	1075.015822037066	3315.7670601336104	863.5357078289472
33	28	1400.6464732042475	3741.0420064865343	1056.0294922485978
33	29	1069.7097862456937	3738.926126186464	579.9731093232461
33	30	958.4939983295841	5086.81649728298	579.707067334303
33	31	1103.2132966766476	3018.365828682457	1309.6089910752244
33	32	1137.0743725316584	5183.330751314501	944.4889728645788
33	33	1258.1859517795663	3247.366696065681	774.9091021624445
33	34	900.624682051118	4486.595739016585	909.7761488874072
33	35	890.2562135627019	4746.027753516851	1131.4161332886658
33	36	1014.7979440781894	3870.558776783374	1000.2795596035301
33	37	1333.0929080605406	3986.325243250564	894.1968268377974
33	38	853.621656137813	3536.2587893858313	1114.0441285775912
33	39	1296.5965406240623	3604.1229301041735	474.59308462033783
34	0	9040.537044961571	1841.474348747605	828.3179680042833
34	1	9457.787825095202	1660.625788533989	1000.9928753944399
34	2	9579.016242037032	1383.0620826574639	962.2876763930915
34	3	10315.018473624397	1907.8420359167985	814.0570333519917
34	4	10563.604078895334	2337.356631627756	1171.8211372460066
34	5	9148.544792731915	2839.1050694050173	1326.4107851795561
34	6	10794.738720599704	1687.5549233741244	1105.2799165478991
34	7	11656.113681739438	1994.661839408633	891.2778507580873
34	8	8056.101609108795	1698.375641972792	1194.5141740198342
34	9	9215.422302757515	2099.2986140968937	696.5423861582318
34	10	7450.540882697797	2104.986626739421	738.6169926125947
34	11	14246.402229412082	2116.773427040094	1839.1438489098934
34	12	12613.986899006475	2050.9385056319015	986.8370256184951
34	13	7149.861322422052	1460.6273152503252	722.2501368727067
34	14	11493.292277349032	2706.5861081200014	858.3898123148832
34	15	9911.863497971859	1851.4048424913683	1226.0343189251826
34	16	5240.398876147147	2560.9325185115026	913.1036701320988
34	17	9842.77138285777	2048.431256134807	675.9033581587378
34	18	7938.330682496984	2223.581383667308	914.6035138285489
34	19	11502.292203093899	2678.4391963012736	972.2935886128487
34	20	788.7623951857124	4336.421527981227	660.6068509212764
34	21	813.5319587798035	5653.613953733882	1248.0436980162792
34	22	1229.4012247857936	4075.896984551901	871.9199377560949
34	23	1027.8673389542253	4150.998821223673	835.2453113527697
34	24	1054.6751775237065	4592.770756664211	1084.7510498591332
34	25	771.7889315229227	4016.8204488584865	900.0955395670433
34	26	872.8891634900987	4938.5194502652375	1247.7703472220853
34	27	1183.8565092198307	3343.988212766141	495.75731253462044
34	28	788.3900279022347	5350.381594965652	842.414223533217
34	29	1239.8705659887567	4746.730439532061	614.7276676537767
34	30	985.3765021433122	3868.635859228199	722.7168147454831
34	31	782.5295931444288	2210.812172527132	925.7044308097679
34	32	998.1880149785057	3660.1995508908585	874.8665975930262
34	33	1331.3578096137098	4818.715483247224	1323.8486728175644
34	34	969.6209480165991	4736.658593005902	745.2731225963779
34	35	960.2331897838691	4021.9840462612024	1085.002779374089
34	36	971.3276459877638	3624.8342221235835	349.2752647731993
34	37	985.024821893792	5085.536203260746	923.841283974407
34	38	828.7061982057487	4756.966087224257	1369.842559715455
34	39	1073.1542892444002	2908.660448690463	1016.3295179652849
35	0	11978.310113728876	2738.606268952326	744.6824181415878
35	1	14172.533594823424	2151.1904026575944	863.5885428378639
35	2	12260.091713770193	2004.074090649504	1107.3713581567026
35	3	10118.193133565821	1621.7390218895334	747.9628583171294
35	4	12887.64356380132	2161.7064823202936	1345.7045384665323
35	5	8670.40616329169	2140.1782223933596	1045.5762779644313
35	6	7605.844736474096	1692.8360871478546	1415.8644381752886
35	7	12982.408393861051	2412.2495072703173	674.6706386055764
35	8	11399.771148808311	1661.6556372215039	926.7956605712167
35	9	10031.930697307494	2009.5372692593298	923.4793829973248
35	10	12971.169296664746	2128.906239499825	855.159952404681
35	11	8636.246397110406	1960.2244937647636	880.6932213903056
35	12	12667.265348592568	2294.581710566032	790.6908635845256
35	13	10396.269787077592	2760.784016304453	1098.2416978038655
35	14	10290.908375130532	1680.4744103433347	830.1952191420238
35	15	13123.003065720992	2317.192624349625	939.1947501846109
35	16	11977.088383815328	2025.0690485185262	1056.6063838354173
35	17	10910.218201077803	2496.399047042429	810.5304746876719
35	18	14729.332786346538	993.2418841241828	693.00321318315
35	19	8684.691536991404	1556.4645920369371	978.301173944638
35	20	1293.6582786895099	3453.5884002251655	860.0546845529321
35	21	1003.3690568989765	3629.9446544024954	988.984949790052
35	22	1329.8027004829387	3628.671557897048	988.4421870935415
35	23	955.0853811127256	3414.9753662919898	1277.7118454338279
35	24	1001.0566159454573	4286.395369590256	1228.4410378348541
35	25	626.7661043354512	2935.2548082552394	800.8113052138971
35	26	1408.2594359594775	4208.276473123931	1316.5394911307417
35	27	1247.9578876544122	4438.811026740392	938.1529026935145
35	28	888.5898582942682	3207.298713368171	825.5988312770081
35	29	1294.9370215082777	3206.033491473896	958.8319770714845
35	30	1215.711855001511	3443.421021553828	1416.07985357179
35	31	876.3474829059157	3464.0857111333926	768.3968716585129
35	32	1107.7299862611992	5120.508699993778	624.8166089795286
35	33	1050.0666666995983	4150.762095500662	760.2028179598559
35	34	1004.9553141610951	4704.202648171997	1003.5978607337313
35	35	993.032878142111	3601.6062789030716	1302.2388051324583
35	36	897.0647860161122	4428.749418044861	1111.2545435006714
