m/z	intsy
740.9602946975261	3.849462881947467e-07
741.0319319705086	6.353261982873911e-07
741.0733637558802	9.426341163538467e-07
741.1131241964316	4.830029798995801e-07
741.1500756867313	5.496173809781018e-07
741.25193346868	1.7889151361666167e-06
741.2943789604541	8.300507295538455e-07
741.3380234572535	1.0124644840052526e-06
741.3923924716337	1.0616974797632046e-06
741.4857229965363	0.0035953347133885513
741.5321651344138	0.0006925607508225564
741.5886520031931	1.1811128376741426e-06
741.6212742275536	1.661870693352281e-07
741.6628372644312	4.0282830198045487e-07
741.6995114308738	8.009468826909447e-07
741.7280123734811	7.856845077088963e-07
741.7937556372084	6.404949129290706e-07
741.8298365659789	5.208812998525908e-07
741.854580173155	6.20654643116683e-07
741.8962807639097	1.256160542298788e-06
741.9239228936676	9.005364781015181e-07
741.993896709516	4.1716477843404475e-07
742.0186909554158	1.5399488853450644e-07
742.0783714470015	1.7798685651878074e-06
742.1350638101854	8.075833507696484e-07
742.2253364619834	1.8384547601184506e-06
742.2811059214696	5.496881553600186e-07
742.3464885625056	4.313159072340874e-06
742.4066429349991	8.498167537946372e-06
742.4433222771435	8.086456722852374e-05
742.4881561573494	0.0017095761018926688
742.5359285499331	0.00027266645466277
742.6121356809342	5.447984725530923e-07
742.6648850381903	8.473615705502882e-07
742.7070238532143	2.6151245131283565e-07
742.7374896277685	6.782633114902645e-07
742.7784274447107	9.496424286193233e-07
742.8206742790808	1.976112370408786e-06
742.9240631007832	7.378175331386964e-07
742.9506379159036	5.25101726576507e-07
743.0269193455854	1.0082814007372734e-06
743.0586434766057	1.1823729105947894e-06
743.1071755610666	4.388599619754578e-07
743.1466903251528	6.844477958153386e-07
743.1996442686228	1.0661024059300176e-06
743.247485318841	8.222630263043282e-07
743.2733436258845	6.948382088341831e-07
743.3458678510683	1.9614697862326343e-06
743.4475917729042	7.41307038542262e-06
743.4934453651962	0.00011995753039695631
743.5405431288494	7.996793192956775e-06
743.6253413534723	7.644431911988802e-07
743.6811924526397	7.480408622750012e-07
743.7214562594967	4.611585641636469e-07
743.7471229644264	2.443573635585105e-07
743.783475717865	5.093661422515733e-07
743.811894737037	4.758828123232486e-07
743.843363179908	2.6597244763649754e-07
743.8770643891418	7.902036542616358e-07
743.9248288861932	1.655286206201921e-06
744.0076458386703	6.598644847771364e-07
744.0410952828429	1.2178419274145667e-06
744.1311035792361	8.661437656650043e-07
744.1651792174467	2.8817744108285095e-07
744.2160606002248	4.103286260453762e-07
744.2577524452768	2.577809527513836e-07
744.3018960876225	6.425155450536893e-07
744.3479959938363	2.633082254997078e-06
744.3850749936138	2.181843341254071e-06
744.4590135797453	1.6735462879432075e-05
744.4956629550984	0.0011588889151418623
744.5490503177438	1.8032646342854035e-06
744.5934305695533	9.792266053603762e-07
744.6717950768289	7.949382616632957e-07
744.7108186571915	1.0802783613369324e-06
744.7469689423937	7.377474752526088e-07
744.7864670184382	2.7457986142259134e-07
744.8091789235613	1.3967970060926488e-07
744.8556380151375	6.269251402767855e-07
744.884696534532	7.406301666348341e-07
744.9124175457545	4.198377043103239e-07
744.9495534197969	8.384519446581377e-07
744.9975121182888	1.2475221196291816e-06
745.0763101451507	3.504386818924362e-07
745.1179671458249	1.0461794644756739e-06
745.1708606059782	7.07069698649637e-07
745.2223410294596	5.606000590135001e-07
745.3010248390426	2.1569414992198113e-06
745.360840066753	8.837547387231798e-07
745.4179634469677	1.8952690535263928e-06
745.4788729545091	0.0004801050033871098
745.5470285429308	8.476149124188741e-07
745.6230748492684	3.4628063374441897e-06
745.7205615655919	5.870578828044971e-07
745.7457112049914	3.5636267858063227e-07
745.7951340549605	4.75188016610256e-07
745.8293906261312	3.9321321782064473e-07
745.8829924830993	2.2035621907514563e-07
745.9438127682021	6.831106256762381e-07
745.9871410663294	1.8586586728787978e-06
746.0657817437091	5.857394005898613e-07
746.0926322485191	5.577988304969199e-07
746.1154266301702	3.561343460984934e-07
746.1420496499528	4.19559320448397e-07
746.1961470607504	5.905014163198964e-07
746.2326176181625	2.5205459947626385e-07
746.2714780919079	4.3569445622691486e-07
746.2950020592008	4.041861003301688e-07
746.3239683761262	1.8791502695596063e-07
746.3941760157202	5.0748528555936186e-06
746.4824582190536	0.00010711139180625492
746.5725402932494	2.8074670456519346e-06
746.6516425926206	2.3310252395590896e-06
746.6923291131935	3.5843655618390745e-07
746.7219620914444	6.614844314667483e-07
746.7742986811982	9.873124867141003e-07
746.8554998536978	5.59124788298651e-07
746.8935718446476	7.121621660427528e-07
746.9229890530398	5.213556408748008e-07
746.9646962844371	1.474457917834743e-06
747.0038613104732	5.869427920455584e-07
747.0453460628742	4.816952366314794e-07
747.0975938851403	4.2801040668801074e-07
747.1533621574642	2.901261029809842e-07
747.1882302709511	2.0888500905423972e-07
747.2240872809493	1.3819659834977826e-06
747.2892872794195	1.2432657965903399e-06
747.3526724830307	1.02208241774208e-06
747.4009612161944	2.129110215642418e-06
747.4369223494773	1.4084579418634653e-06
747.4949203573168	8.242177448211522e-06
747.5344623525926	1.706271224300108e-06
747.575950168317	6.858365383103273e-07
747.649310997502	9.449669678209597e-07
747.7675859528679	3.379867114073894e-07
747.8089399652014	3.028666562927387e-07
747.8451257031381	5.541567722136605e-07
747.8732574777279	1.9122699719771606e-07
747.9230759710123	2.4522015845790306e-07
747.9641898669204	4.916882770338051e-07
748.0110538893705	6.892471233626211e-07
748.0521294236275	6.729778977007009e-07
748.0754234981399	1.9198461556348815e-07
748.1392306495387	5.270951946116157e-07
748.1850332036223	1.5085464302226417e-06
748.276151045239	7.515392169177943e-07
748.3006881594688	3.147010902296328e-07
748.333644107054	5.091007747241473e-07
748.4155590666054	3.423794365147783e-06
748.4945031960873	1.8164807859454181e-06
748.5865148339072	0.0006154920835872254
748.6341104717603	5.258738452586224e-07
748.6736151837663	9.949663589807876e-07
748.6993423361436	4.036512675612728e-07
748.750703635313	7.582362091489208e-07
748.8013192304563	5.936659338283396e-07
748.8318469670916	6.749081182543245e-07
748.8704387504486	3.63626782757129e-07
748.9238981345832	1.14429819468045e-06
749.0485858450991	8.914729211622539e-07
749.1045964251174	5.431843794288178e-07
749.148847100957	5.600739151825183e-07
749.2080636227021	6.59011238855957e-07
749.2573683764404	1.0652909941549847e-06
749.2906033691091	4.976269247845369e-07
749.335423614885	1.477543431850936e-06
749.4486539180739	2.2261162972897203e-06
749.5105893022281	0.000387111284767419
749.589897472312	0.0001779939435551169
749.6392753218241	5.099811746089272e-07
749.6678533108741	1.6411362086541002e-07
749.702087529166	1.6344367285100566e-07
749.773234612258	8.037412827045983e-07
749.8051088996543	4.887302862522383e-07
749.8771073194026	1.6288932224029568e-06
749.9388797297584	3.2876550138144925e-07
749.9996064619219	7.908500983984089e-07
750.1207761143313	7.179761213550522e-07
750.1678872490107	7.854254845980503e-07
750.2086846842251	3.8793424997274186e-07
750.242905564758	1.1403170839602246e-06
750.2985689838952	1.0281260387856567e-06
750.3359339083961	1.3752430798703597e-06
750.411823485699	5.219980228024839e-06
750.4439690254602	1.349943674960171e-06
750.473295703082	8.876401272912225e-07
750.5142077643355	6.818161076254476e-05
750.5790084377136	4.190215262628881e-05
750.6370184744267	3.057542709137095e-07
750.7158279664434	3.733411283149557e-07
750.7773338585264	6.248282854764042e-07
750.8384311822714	1.281517778828088e-06
750.8730584142854	5.778543907835285e-07
750.9236840072681	5.00868219015744e-07
750.9761262915306	2.512342717843118e-07
750.9988161357367	1.3981075228594496e-07
751.040907614204	5.09674410192338e-07
751.0843657375275	1.660728783640406e-07
751.1122864957206	2.47612343843872e-07
751.1621284029906	5.612536169446841e-07
751.2380645291537	1.555250646612448e-06
751.2908153889433	1.5778814943119065e-06
751.3251386714178	6.436215208176812e-07
751.3592138860387	1.31078762218042e-06
751.4087475723408	7.811316243923092e-05
751.4599714788735	3.107784155902853e-06
751.526363224201	0.0019049095515095175
751.5773590076528	8.5636833941695e-06
751.6613184831485	4.174690649228634e-07
751.701382702324	5.10400510152418e-07
751.740492205964	1.1352396877795276e-06
751.8067909510405	4.2756436621264334e-07
751.8954208002689	4.527392392688988e-07
751.9353285749467	6.010533350536408e-07
751.9761863463513	8.070366155140522e-07
752.0182431016929	4.977105048808688e-07
752.0489195992558	5.663062738297756e-07
752.1247320847001	5.764950680959518e-07
752.1570118303403	4.6396848514210746e-07
752.1982345696796	5.375865101438689e-07
752.2448751164206	1.8984913198711252e-07
752.3075841875268	2.3078717070697387e-06
752.3690815417854	7.227898321408073e-07
752.4224806311158	4.5097260038585566e-05
752.5297733592568	0.0007362612770148542
752.5889743799669	8.513448469350939e-07
752.6201757742764	7.755827695134467e-07
752.6755905550373	5.444436194393334e-07
752.7241996647906	1.0884963303269592e-06
752.8253488041429	5.345509218882799e-07
752.879937196162	8.886795502336171e-07
752.9257542027486	5.518936834467004e-07
752.970880633427	1.980802213717539e-06
753.036693270247	4.961238395696019e-07
753.1062633470024	7.274626685113579e-07
753.162783422481	8.622493018364403e-07
753.2079530054415	1.2813558430131217e-07
753.2757220463035	9.506929713690914e-07
753.3191194093013	5.721710232373505e-07
753.3513726469938	9.573229749732667e-07
753.4477297461192	0.0003623574905175801
753.4823979927238	7.164027892429889e-05
753.5317438531281	4.987050334437782e-05
753.5895120181677	0.004520389686066579
753.6441903381193	2.647499294126334e-07
753.6842805182539	1.0102060032403203e-06
753.7282520966552	6.123696469598606e-07
753.7668514203283	4.6072537321393233e-07
753.8120813297327	1.6707954414018956e-06
753.8586407228703	3.4259589172894526e-07
753.8845542454096	3.47540683585027e-07
753.9341638690539	1.3451427856129905e-06
754.0286731521614	7.089618659564954e-07
754.0640864224096	7.423254763815203e-07
754.1226480135206	2.368332448454833e-06
754.2085442278192	2.3180930841248664e-06
754.2725720319582	1.1954156218378484e-06
754.4056741388795	1.9267205307734427e-05
754.4520967838151	3.369715033006063e-05
754.4883563950907	8.655529875407465e-06
754.5369920215117	0.0007642800114772304
754.5929608072701	0.001868424474339295
754.6477044552241	6.196602635950067e-07
754.7336235340848	1.701531453791433e-06
754.8171872443429	2.1737695691078764e-07
754.8514813948033	1.006085674300156e-06
754.8916092083934	5.960093494209931e-07
754.9205675815926	4.287403555343192e-07
754.9639532052794	3.801393983733729e-07
755.0124326453721	1.2671307280022457e-06
755.050545897328	7.479494783755818e-07
755.1063267945954	7.656456541017809e-07
755.1760967392573	6.657508105519242e-07
755.2107155404804	4.81059445417785e-07
755.2385595054219	6.055406974920451e-07
755.2819922572155	1.605245563706072e-06
755.410007742207	2.400934569351024e-06
755.4637623532982	0.00043818097135339185
755.5401101611469	0.00016086705717921858
755.5953533602092	0.0002318789653913858
755.6396325566465	6.613839481902366e-07
755.6835469569195	6.332239846341307e-07
755.7125465733097	3.9293210705639464e-07
755.7986560070038	1.9400051841452007e-06
755.8518924027192	1.2109783229822879e-06
755.9432392757552	1.9340651929114704e-07
755.9808376262691	7.16523113590046e-07
756.0409831867205	7.052542418364337e-07
756.1179993027637	7.454603566430912e-07
756.1613070925381	1.8277776469676286e-07
756.2155917902523	8.421676798543769e-07
756.3008847035312	1.2737600088155815e-06
756.4211807723697	3.3416051058488063e-06
756.4680605948279	5.961957429966874e-05
756.4960165317035	5.143377565716234e-06
756.5528460701842	0.01064590294477452
756.6425479426528	2.641786815740595e-07
756.6828074303696	7.745985902103038e-07
756.7335616430353	6.226712119288406e-07
756.7757144548768	4.4960092852964243e-07
756.8022141430029	3.595110941830111e-08
756.8679324119776	3.4131976697773626e-07
756.9381806161506	3.8157979402836316e-07
757.0089935430952	1.6825530644881796e-06
757.0613162726063	6.35084121622956e-07
757.1228093460194	2.076934669190809e-07
757.1611442190903	9.09601786060254e-07
757.200177888027	3.56813961491792e-07
757.224902379	2.297469995564861e-07
757.2533436088088	5.927558056510113e-07
757.3208695061812	1.2082792116568423e-06
757.4231806381101	2.5091415708397854e-06
757.4615648397528	2.3666916297210056e-06
757.556224369758	0.004522553917489456
757.6245867834106	6.095765785666887e-07
757.6691411081125	6.421311330210836e-07
757.7004929642228	7.167668817254668e-07
757.7442052847173	8.174927014024119e-07
757.7721351565583	8.329152364426728e-07
757.8140016926978	1.7765700278214524e-07
757.8453378002196	5.178315171626177e-07
757.8980800428637	5.843952938540742e-07
757.9478922299083	2.8088717905924896e-07
757.9803712884154	7.258118843527229e-07
758.0570246409437	9.116698070698918e-07
758.1638302204398	1.145367608816238e-06
758.2204573117341	9.882215994365415e-07
758.2820848433784	1.2652497729502817e-06
758.4028734101746	2.373016242623252e-06
758.4370760802468	1.348456076396747e-06
758.4677738323556	1.1124581541972595e-06
758.5112088419628	0.00018982527379884137
758.5591588958187	0.0009323270549653132
758.6186258002234	4.7074324066337756e-07
758.6800202855997	7.787684436146243e-07
758.7293681851179	1.1188115032414684e-06
758.7923990685022	7.945874191811972e-07
758.8786099528534	1.5438240249317526e-06
758.9191763634697	9.881374217851326e-07
758.9819673406846	7.141966937095998e-07
759.0264842362287	1.0321260429748731e-06
759.0924526386991	4.524236623983206e-07
759.1702269728283	2.4922309754331386e-06
759.256650280994	7.428088520090774e-07
759.3013292173827	8.020561747464282e-07
759.3380748762225	1.2345548804665822e-06
759.4003973240127	4.5043564482721026e-06
759.43685415994	4.342915137645984e-06
759.5144652165898	1.966997776570789e-05
759.5617289025033	3.205718243057405e-05
759.6246409300627	4.629889532580945e-07
759.6852915634631	1.0565046227804358e-06
759.7482569547133	1.4912530397965136e-06
759.7989790307334	8.038616001880141e-07
759.8433300009625	1.0791261744521973e-06
759.8872331414176	1.8072752463068384e-07
759.9249621156927	5.124471107047241e-07
760.029067588317	1.3467663944656426e-06
760.126633846108	1.3140231485027182e-06
760.1729263885778	7.877472180525487e-07
760.2001702491191	1.6860371385737907e-07
760.2378488406112	5.39861944497541e-07
760.2742433541807	4.700197017306776e-07
760.3158935000815	6.702276464955573e-07
760.4158534432734	4.195254900056746e-06
760.4487560192315	4.564545459996317e-06
760.5280716276773	8.706901096770598e-07
760.5865831453376	0.001553678698388579
760.6675515638378	2.0630906475170576e-07
760.7030566972073	4.1736758939228756e-07
760.7310205301146	1.6111110912901883e-07
760.7763128023706	6.092662662733229e-07
760.8129122518098	2.0156441977426916e-06
760.8505840186273	5.318291222128012e-07
760.8793845084939	4.298407403471593e-07
760.9440333521086	8.235297880248326e-07
760.9911508786732	6.589789539175181e-07
761.0511724351533	1.875980924633441e-06
761.1254687114654	1.0937073299752443e-06
761.188728014786	6.732147387703114e-07
761.2225837175391	1.1555670739472851e-06
761.2594943120774	7.525449751107871e-07
761.3356628611094	1.1955630213395055e-06
761.4531696379139	0.0020774117932697133
761.5160964207167	1.4416321091786168e-06
761.5899694537654	0.0006114858401970142
761.6972610940866	8.868486020949075e-07
761.7460813599677	9.934724913449736e-07
761.8038330917201	6.064295685155323e-07
761.8351851055446	8.17325655282043e-07
761.9525126861631	3.8666718601343925e-07
761.9796368885084	4.379436630835966e-07
762.0555986332006	1.5989459324222292e-06
762.1055822224668	3.8497810873224073e-07
762.1433866451006	1.1356574225472418e-06
762.192089736721	2.9405285366780775e-07
762.2970699931781	1.3188966183821914e-06
762.3474436873846	8.581370136315985e-07
762.3932789799161	1.4892965022076888e-06
762.4567468104151	0.0008315581476290951
762.5360704193317	1.2905139564804688e-06
762.6035691030019	9.941071606156073e-05
762.6786866862307	6.514018514606356e-07
762.7170443960199	4.3867086285845355e-07
762.7544911608563	2.0980869611900025e-07
762.8675292493834	1.11791305613433e-06
762.9126824657902	1.6042694283468692e-06
762.9482738970237	7.386457130526819e-07
763.0336170971633	8.977176086664761e-07
763.1381413906195	1.273055598793168e-06
763.2380715805134	1.1182316522355245e-06
763.2981034211866	1.8951957939748485e-07
763.3487063076603	1.003292754110905e-06
763.3962472229351	2.678655682559181e-06
763.4693201446511	0.00014262298587506018
763.5361479309832	7.706139616372217e-07
763.6058184563485	1.8831679943995425e-05
763.6391346154561	2.8821533073449734e-07
763.6876542000259	1.4189699617748442e-06
763.7583363255193	9.43183251089566e-07
763.7885969024726	3.28013056734672e-07
763.8446540161602	5.663059817996078e-07
763.9098905197603	7.07502588262253e-07
763.964050954405	4.9910106921541e-07
764.024486022068	3.3536737073773966e-08
764.077366929227	1.1876735986036423e-06
764.1310053433468	3.3194555098087306e-07
764.1565125400682	1.1617749457461408e-06
764.1973547073294	6.964360648133568e-07
764.2549789958414	2.4598853636531347e-06
764.3171987669657	1.377277356271027e-06
764.3544816581979	8.427989887938957e-07
764.426762279393	7.19863298065525e-06
764.4714590497596	2.9628849644745105e-05
764.5364209483349	1.1049326375564418e-05
764.6032308367804	1.3353598500882668e-06
764.6503649451283	1.9266298529620105e-07
764.6816857342903	6.183930510132136e-07
764.7286342791523	6.212237992735647e-07
764.766402669413	6.625919795489843e-07
764.8001655109023	6.769503210153972e-07
764.8468838342872	5.70515166501797e-07
764.8913509241214	2.1552421966231236e-07
764.9509077005414	6.969536977376081e-07
765.0124841839904	4.20011261722353e-07
765.0579964062355	5.670808364083535e-07
765.0842751789038	4.0212847588734535e-07
765.12933404975	4.203384331373272e-07
765.1674200257089	3.7399990555182583e-07
765.194003035625	7.984797021384564e-07
765.2555562303064	3.435417496651766e-07
765.315619826895	4.32701301551066e-07
765.3737103552802	1.948164619814096e-06
765.427776123888	1.7605201804523036e-06
765.4846355714348	0.001808071252800631
765.5415907235468	2.439663620407475e-06
765.5894368281043	9.056572660078834e-07
765.6277126517659	1.43134425026007e-06
765.6991340676143	3.907489448869593e-07
765.7638493744281	1.1124675708039281e-06
765.8213900597597	2.221637718897475e-07
765.8559447361644	4.1703188725670613e-07
765.968342265637	9.954187509285805e-07
766.0525513982406	3.198274112387563e-06
766.1115778271283	1.2071621999695809e-06
766.1499211411253	1.1273656969372348e-06
766.2184407662256	9.068287702950738e-07
766.246903045623	4.286373646259181e-07
766.3103367019747	8.239598467186026e-07
766.362303506729	1.53344893205721e-06
766.4041040400881	1.0326999843345033e-06
766.4417179548958	1.1892171702822725e-05
766.4880957557073	0.0007215599479034174
766.5517749906237	6.271447999544837e-05
766.6697808783551	1.1234560201674392e-06
766.719082875329	1.1845794603024364e-06
766.7719089458196	3.6390011423333244e-07
766.8060609113965	4.317507602321063e-07
766.8640532298725	5.895988657227957e-07
766.891787585335	3.5358729278439804e-07
766.9312349978866	5.991429186855887e-07
766.9654160953273	3.4597828947159684e-07
767.0065864678598	8.175220228370574e-07
767.0728599347008	3.763740761878699e-07
767.123901099912	6.117056660599326e-07
767.1667776832568	5.253533956055474e-07
767.2231007795821	1.0785145688689063e-06
767.2672975916495	4.489661165044213e-07
767.3046071938617	1.0584376704622917e-06
767.3701291111691	2.080399555279917e-06
767.4278252622015	8.398878130465083e-06
767.5003601998011	0.00708426823586481
767.5473660983388	3.304722430437118e-05
767.5974526203368	1.3265552036545953e-06
767.6500459916865	6.999224407224869e-07
767.7113248704625	1.2640190761521498e-06
767.764615315554	4.818102468432844e-07
767.8046177295482	6.399281293836608e-07
767.8435884724526	5.709364482507098e-07
767.8825525368793	1.1316922372769654e-06
767.9342030042882	5.321620132321367e-07
768.0467684850404	7.151850394026474e-07
768.0793525990667	8.460699039321434e-07
768.1298263073163	2.080913120452679e-06
768.1954514842689	4.554933384426153e-07
768.2375293188584	4.784147360283579e-07
768.2768415072128	8.566885708321992e-07
768.354228511117	1.628812340013654e-06
768.4227879804777	1.807217598720017e-06
768.5038197572297	0.0030510639483338708
768.5518385043276	4.1341641230664096e-05
768.5892286101463	5.7823980711914434e-05
768.6278542681036	6.741819685366865e-07
768.6835405907818	1.897163754372891e-07
768.7712851456255	9.633801217290437e-07
768.8174103200305	1.7436323309892793e-07
768.864819309736	2.136596915834209e-06
768.9369747492026	2.431487284624767e-07
768.9614894912818	6.799155294753919e-07
769.0305645715081	5.199912187382912e-07
769.0547600879045	4.6095276658667904e-07
769.0881272412324	1.9049537258779262e-07
769.1191085147652	3.2953042237959666e-07
769.1947182691288	2.755947431501974e-06
769.2628536373412	1.399789754681825e-06
769.3003887262399	4.6016957594932236e-07
769.340098991214	2.2127923264058582e-07
769.3858732335822	5.947934119650352e-07
769.4429972558839	7.173357344023555e-05
769.479492107797	0.0010517562748310698
769.5093327790581	0.00019570608110351212
769.5635468115735	0.012022346198211166
769.6961721050695	1.2058294120058925e-06
769.7380402501647	1.3653896176359714e-06
769.7736802048873	4.2667654898476297e-07
769.8167179854629	1.0208194128186704e-06
769.9425858725223	1.0919692103019357e-06
769.9727983454361	4.043502919771922e-07
770.0110907017047	1.0964287697988726e-06
770.0640217329111	4.1378569045271093e-07
770.0952248240898	6.454240820686734e-07
770.1498554815049	5.508508791011877e-07
770.2105988945689	1.3318122521670966e-06
770.2414104484446	1.74211576946225e-07
770.2962623762284	1.1545840029672218e-06
770.3446655552398	6.747155272297649e-07
770.3934174039389	4.674485526984751e-06
770.4476136571695	4.609361580061676e-06
770.5114125619359	0.002587909026948983
770.5669869772876	0.00531281734019914
770.6526869815377	1.538203837417965e-07
770.680990991464	1.8470938718725079e-07
770.7178678032111	2.6674406316339937e-07
770.7512744340094	8.242671290902335e-07
770.7788395971309	3.9686058044186565e-07
770.8462148500515	1.0543809676410175e-06
770.9031422564136	4.793040866917254e-07
770.956847445964	9.79783216097733e-07
770.9924524713251	1.8822254778881468e-06
771.0443390376095	6.85418936276453e-07
771.0901642177597	2.641273625478022e-06
771.1383195134674	1.2682566825818678e-06
771.1882817800708	1.0498876524498291e-06
771.2436127226428	9.3245630420115e-07
771.311384651718	1.098530576263107e-06
771.3529008359945	1.995703862790363e-06
771.4024552768153	2.4784108110555427e-06
771.4591049016392	0.0004285599002980044
771.5146590360952	0.00104251888762838
771.5725040619675	0.0004030464607935396
771.6715577614907	9.44500374379238e-07
771.7511761336102	8.321064573194738e-07
771.8102997703652	5.828635581208825e-07
771.9058776165382	2.691955032935257e-06
771.96502278918	6.918727532180666e-08
771.9948591255392	3.2444407075646194e-07
772.0639626182876	1.0061921470247615e-06
772.1052299408228	4.525382564887198e-07
772.1492553439698	1.1130558958926912e-07
772.2017032640682	4.2718758066664813e-07
772.2575693297238	1.1372112455598802e-06
772.354114852072	2.4156782783173394e-06
772.4158441309696	1.243543253078929e-06
772.4630340260302	6.036968650656589e-05
772.5267544642597	0.033885958545306905
772.6769834899861	1.0107169781476464e-06
772.7273638972788	1.5258130844488e-06
772.8015074898556	2.440606940011276e-06
772.8533269358965	1.180160554472255e-06
772.9050536865049	3.084393792930144e-07
772.9680488621301	1.2554138969003519e-06
773.0409016400365	4.4136268673365423e-07
773.0855679201882	2.417580327659763e-06
773.1543162236404	7.203763070165902e-07
773.1953605778482	3.4360652061298077e-07
773.3021172121502	9.993669326628999e-07
773.391126307635	5.178160020610389e-06
773.5301391596835	0.014655057009522849
773.6573057093772	2.861400128465818e-07
773.70133430126	1.684048584776887e-07
773.7381221498697	8.371400575053968e-07
773.8281132870999	2.135117013051863e-07
773.9118981048408	1.2250734498984797e-06
773.9746831779702	1.0459661167860791e-06
774.019736530366	3.935194647994304e-07
774.0751259081726	4.935242070866049e-07
774.1093350721903	3.810206163178969e-07
774.1579048348895	1.1947711916618065e-06
774.2548958987684	1.2412246107936057e-06
774.3295226294016	2.3074735755552656e-06
774.3945436931124	2.4858166908797396e-06
774.4348872720664	1.7544833412971492e-06
774.5188035350294	0.0006016597798183324
774.5369488155902	0.0016512810253357347
774.6021450241587	0.0011471986670019685
774.7028023517629	9.055159165047738e-07
774.7435691964694	1.3840101788919916e-06
774.8635036654251	3.7833359225610674e-07
774.9494609995846	5.455912913393361e-07
775.0095429907653	2.869575358253542e-07
775.063708784894	9.050135485178171e-07
775.1227581317917	6.620491262340628e-07
775.1778090736008	4.950837380334918e-07
775.2274647328093	4.032083593949594e-07
775.2922257674803	2.376718696495946e-06
775.3560478081831	6.996280680693904e-07
775.399915932112	1.4264435136850798e-06
775.4552175976273	3.401510389080132e-06
775.5253814451169	0.0004614804010044813
775.6055797265707	0.0004290370836133252
775.7107560899107	7.240388485017809e-07
775.7589177057449	4.657038335904734e-07
775.7887344813238	1.1518431483561007e-06
775.9751360067307	2.022325010397475e-06
776.0618696397205	4.885048889538701e-07
776.1067756285937	1.0772353926929412e-06
776.203075271981	8.731264239914726e-07
776.2325408046553	5.737483675930881e-07
776.2961196746376	1.7194905667484085e-06
776.3474448139218	1.3273088436572541e-06
776.3862529911029	8.703269690497437e-07
776.4234450923121	1.804703699621643e-06
776.4931048838977	1.2938273930499486e-06
776.5303951757705	3.95091561960689e-05
776.5946530495075	0.0005626279978865627
776.6771469942163	1.5359884167994857e-06
776.7704223748776	6.943067568766481e-07
776.8279490835893	5.965147201493066e-07
776.8862509614121	9.504945124008454e-07
776.9741437726685	1.4792310093043988e-06
777.0609991331996	4.815591704632322e-07
777.0894646553459	7.211099245250186e-07
777.119834522101	6.259851503621626e-07
777.1468510913065	5.974419766085667e-07
777.1792653411808	1.4066388551967056e-06
777.249460041436	4.908829758311395e-07
777.3128556476915	9.705147267647406e-07
777.3664637156368	1.3946243409845027e-06
777.4245300001804	0.00010483016717496774
777.4958090354697	1.1546233312088768e-06
777.540262816446	1.448019535304616e-05
777.5977065660437	0.00018521666721472483
777.7177234086048	2.0954402893743735e-06
777.7781994334182	8.407293128172164e-07
777.829093810204	8.067814406228028e-07
777.9200899154285	7.856942421631687e-07
777.9583547403086	1.3240120179722202e-06
778.0236344927506	8.617017290069143e-07
778.0558661883497	1.0458434629987053e-06
778.0993100296529	9.812751905547984e-07
778.1560459392649	1.1089464538894718e-06
778.2512512888699	9.567262725956665e-07
778.3320071769967	2.405962371098636e-06
778.379787084206	1.9568503369537948e-06
778.4545256681323	0.00017186034606645015
778.5354334155875	1.5436967044086894e-06
778.6115170258447	3.627048547787167e-05
778.6534905478785	4.7367407117280015e-07
778.6938569079277	1.2554022891578933e-06
778.7544137254592	5.953536944780745e-07
778.812855742759	2.0890864511043215e-06
778.9548587568482	4.071979071746133e-07
778.9876793171915	9.534946473035426e-07
779.0283464527541	5.640884818962e-07
779.1077812886823	1.0099739021158087e-06
779.194050443952	1.3193449522050834e-06
779.2309571039434	4.747141490452343e-07
779.2989074356622	1.3997048358397637e-06
779.3549069709652	3.3411549553413704e-06
779.4410795434902	0.00013973186494432795
779.5572714953013	3.0371846766531826e-05
779.6135030027895	7.28687516209391e-06
779.6986711042729	5.755836273591179e-07
779.7744861476863	1.7252960780627438e-07
779.8041437025083	1.0248648213313524e-06
779.843103208532	4.672548348056132e-07
779.8729337149547	8.066668903439378e-07
779.9270851021189	8.740100739455062e-07
779.9807729486754	9.18926243533079e-07
780.0399547844501	9.629237662806393e-07
780.084436781448	6.675606220647277e-07
780.1303007365284	1.7064623453086499e-06
780.1983018235577	1.8965716842595182e-06
780.259043718841	6.238431094218398e-07
780.3054922558596	1.0863083412375798e-06
780.3623302534472	1.0576380445091619e-06
780.4437018169374	3.0610637102900106e-05
780.4928588893381	2.106485662111174e-05
780.5525337870127	0.0004402617562034936
780.6053734239376	1.527559708955672e-06
780.6340028885206	7.003838461165223e-07
780.6823046763103	6.644027806352614e-07
780.7398349155043	4.323187053025576e-07
780.7749734786602	3.882198161517492e-07
780.8274442144472	6.058566312127161e-07
780.8680207881551	7.294505902083428e-07
780.8946760102003	2.0511311359276576e-07
780.9474271039558	2.339695860445317e-07
780.980621395621	9.509819168865822e-07
781.032179725697	4.274645739660789e-07
781.0652242716633	9.82128740299596e-07
781.1321862929631	2.018028423045856e-06
781.198519451741	5.471175982704018e-07
781.2406876055275	2.834786837878964e-07
781.2970529587907	3.598951589345563e-07
781.3486483685501	2.882587086795751e-06
781.4794731705476	4.0516021785597336e-05
781.5564060307455	0.00011098496617797826
781.6206947958393	0.0001797990214586619
781.6994372950959	3.623992753502301e-07
781.7583790411995	5.281700677752759e-07
781.7939181566895	6.860794509873647e-07
